system:index,GEOID,Year,sq_miles,.geo
000000000000000007ad,270530267262,2021,"{groups=[{classification=0, sum=0.5889955500000087}, {classification=1, sum=0.07088796000000001}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ae,270530268281,2021,"{groups=[{classification=0, sum=0.18764460000000197}, {classification=1, sum=0.10216206000000054}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007af,270530268271,2021,"{groups=[{classification=0, sum=0.17582994000000177}, {classification=1, sum=0.040308839999999936}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007b0,270530267241,2021,"{groups=[{classification=0, sum=0.4760613000000068}, {classification=1, sum=0.07888023000000015}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007b1,270530260054,2021,"{groups=[{classification=0, sum=0.22691097000000263}, {classification=1, sum=0.33637032000000444}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007b2,270530260145,2021,"{groups=[{classification=0, sum=0.251930250000003}, {classification=1, sum=0.2859842700000036}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007b3,270530202023,2021,"{groups=[{classification=0, sum=0.08930493000000032}, {classification=1, sum=0.03613895999999995}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007b4,270530202024,2021,"{groups=[{classification=0, sum=0.11015433000000067}, {classification=1, sum=0.06185321999999987}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007b5,270530202022,2021,"{groups=[{classification=0, sum=0.11258676000000072}, {classification=1, sum=0.029884139999999965}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007b6,270530277031,2021,"{groups=[{classification=0, sum=0.371119320000005}, {classification=1, sum=0.0941697900000004}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007b7,270530274005,2021,"{groups=[{classification=0, sum=0.2011967100000022}, {classification=1, sum=0.5174126100000075}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007b8,270530233003,2021,"{groups=[{classification=0, sum=0.0875674800000003}, {classification=1, sum=0.04899608999999991}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007b9,270530233005,2021,"{groups=[{classification=0, sum=0.11467170000000075}, {classification=1, sum=0.02154437999999999}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ba,270530232012,2021,"{groups=[{classification=0, sum=0.14386086000000123}, {classification=1, sum=0.14455584000000124}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007bb,270530277011,2021,"{groups=[{classification=0, sum=2.5477966799996916}, {classification=1, sum=2.058878249999996}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007bc,270530277021,2021,"{groups=[{classification=0, sum=0.31830084000000414}, {classification=1, sum=0.130308750000001}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007bd,270530277013,2021,"{groups=[{classification=0, sum=1.4632803900000233}, {classification=1, sum=1.85733405000003}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007be,270530267174,2021,"{groups=[{classification=0, sum=0.15150564000000136}, {classification=1, sum=0.1424709000000012}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007bf,270530260131,2021,"{groups=[{classification=0, sum=0.15185313000000136}, {classification=1, sum=0.2077990200000023}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007c0,270530260144,2021,"{groups=[{classification=0, sum=0.13447863000000107}, {classification=1, sum=0.15706548000000145}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007c1,270530260134,2021,"{groups=[{classification=0, sum=0.16297281000000155}, {classification=1, sum=0.2640924000000032}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007c2,270530265145,2021,"{groups=[{classification=0, sum=0.2675673000000033}, {classification=1, sum=0.12891879000000098}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007c3,270530264061,2021,"{groups=[{classification=0, sum=0.18660213000000195}, {classification=1, sum=0.14316588000000122}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007c4,270530232023,2021,"{groups=[{classification=0, sum=0.06254819999999987}, {classification=1, sum=0.02154437999999999}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007c5,270530260233,2021,"{groups=[{classification=0, sum=0.2126638800000024}, {classification=1, sum=0.2741696100000034}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007c6,270530268263,2021,"{groups=[{classification=0, sum=0.24220053000000288}, {classification=1, sum=0.24810786000000298}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007c7,270530268251,2021,"{groups=[{classification=0, sum=0.14351337000000122}, {classification=1, sum=0.12440142000000091}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007c8,270530277034,2021,"{groups=[{classification=0, sum=0.8503080300000131}, {classification=1, sum=0.5396519700000079}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007c9,270530270024,2021,"{groups=[{classification=0, sum=0.39057876000000535}, {classification=1, sum=0.13447863000000107}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ca,270530277012,2021,"{groups=[{classification=0, sum=0.8030493900000123}, {classification=1, sum=0.5987252700000089}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007cb,270530276012,2021,"{groups=[{classification=0, sum=0.3044012400000039}, {classification=1, sum=0.1542855600000014}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007cc,270530265142,2021,"{groups=[{classification=0, sum=0.786717360000012}, {classification=1, sum=0.12544389000000092}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007cd,270530266141,2021,"{groups=[{classification=0, sum=0.21092643000000236}, {classification=1, sum=0.189034560000002}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ce,270530265152,2021,"{groups=[{classification=0, sum=0.2637449100000032}, {classification=1, sum=0.4055208300000056}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007cf,270530266163,2021,"{groups=[{classification=0, sum=0.35409231000000474}, {classification=1, sum=0.21127392000000236}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007d0,270530234012,2021,"{groups=[{classification=0, sum=0.1775673900000018}, {classification=1, sum=0.12613887000000093}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007d1,270530260072,2021,"{groups=[{classification=0, sum=1.2853655100000203}, {classification=1, sum=1.0490723100000163}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007d2,270530269065,2021,"{groups=[{classification=0, sum=0.17582994000000177}, {classification=1, sum=0.14038596000000117}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007d3,270530268243,2021,"{groups=[{classification=0, sum=0.23212332000000271}, {classification=1, sum=0.1838222100000019}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007d4,270530265151,2021,"{groups=[{classification=0, sum=0.15567552000000143}, {classification=1, sum=0.15046317000000134}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007d5,270530268282,2021,"{groups=[{classification=0, sum=0.1059844500000006}, {classification=1, sum=0.034054019999999956}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007d6,270530260213,2021,"{groups=[{classification=0, sum=0.2251735200000026}, {classification=1, sum=0.2074515300000023}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007d7,270530260252,2021,"{groups=[{classification=0, sum=0.2196136800000025}, {classification=1, sum=0.250192800000003}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007d8,270530260152,2021,"{groups=[{classification=0, sum=0.248455350000003}, {classification=1, sum=0.2929340700000037}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007d9,270530260203,2021,"{groups=[{classification=0, sum=0.24428547000000292}, {classification=1, sum=0.020849399999999994}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007da,270530260191,2021,"{groups=[{classification=0, sum=0.3443625900000046}, {classification=1, sum=0.06359066999999989}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007db,270530260232,2021,"{groups=[{classification=0, sum=0.19216197000000204}, {classification=1, sum=0.1542855600000014}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007dc,270530257032,2021,"{groups=[{classification=0, sum=0.39092625000000536}, {classification=1, sum=0.4044783600000056}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007dd,270530256034,2021,"{groups=[{classification=0, sum=0.2699997300000033}, {classification=1, sum=0.11501919000000076}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007de,270530259091,2021,"{groups=[{classification=0, sum=0.5254048800000076}, {classification=1, sum=0.3520073700000047}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007df,270530257031,2021,"{groups=[{classification=0, sum=0.09312732000000039}, {classification=1, sum=0.06220070999999987}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007e0,270530259092,2021,"{groups=[{classification=0, sum=0.10424700000000058}, {classification=1, sum=0.18069480000000185}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007e1,270530260262,2021,"{groups=[{classification=0, sum=0.14559831000000126}, {classification=1, sum=0.16262532000000154}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007e2,270530260281,2021,"{groups=[{classification=0, sum=0.7818525000000119}, {classification=1, sum=0.2554051500000031}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007e3,270530252013,2021,"{groups=[{classification=0, sum=0.06880301999999998}, {classification=1, sum=0.00208494}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007e4,270530252016,2021,"{groups=[{classification=0, sum=0.13169871000000102}, {classification=1, sum=0.030579119999999963}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007e5,270530257025,2021,"{groups=[{classification=0, sum=0.130308750000001}, {classification=1, sum=0.12440142000000091}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007e6,270531040023,2021,"{groups=[{classification=0, sum=0.2686097700000033}, {classification=1, sum=0.07054047000000001}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007e7,270531049023,2021,"{groups=[{classification=0, sum=0.04899608999999991}, {classification=1, sum=0.00104247}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007e8,270531040024,2021,"{groups=[{classification=0, sum=0.08444007000000024}, {classification=1, sum=0.00903474}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007e9,270530119982,2021,"{groups=[{classification=0, sum=0.08061768000000018}, {classification=1, sum=0.04552118999999992}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ea,270530119984,2021,"{groups=[{classification=0, sum=0.05594588999999989}, {classification=1, sum=0.021196889999999993}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007eb,270531049021,2021,"{groups=[{classification=0, sum=0.08061768000000018}, {classification=1, sum=0.019459439999999998}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ec,270539801002,2021,"{groups=[{classification=0, sum=0.7436286000000113}, {classification=1, sum=0.48474855000000694}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ed,270539801001,2021,"{groups=[{classification=0, sum=0.10111959000000052}, {classification=1, sum=0.026409239999999976}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ee,270530121023,2021,"{groups=[{classification=0, sum=0.19216197000000204}, {classification=1, sum=0.043783739999999925}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ef,270530260263,2021,"{groups=[{classification=0, sum=0.22656348000000262}, {classification=1, sum=0.37146681000000503}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007f0,270530268252,2021,"{groups=[{classification=0, sum=0.10841688000000065}, {classification=1, sum=0.07158294000000003}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007f1,270530266153,2021,"{groups=[{classification=0, sum=0.48509604000000695}, {classification=1, sum=0.430540110000006}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007f2,270530260193,2021,"{groups=[{classification=0, sum=0.22169862000000254}, {classification=1, sum=0.05490341999999989}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007f3,270530267242,2021,"{groups=[{classification=0, sum=1.0768715100000168}, {classification=1, sum=0.08444007000000024}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007f4,270530260261,2021,"{groups=[{classification=0, sum=0.12474891000000092}, {classification=1, sum=0.28980666000000366}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007f5,270530268224,2021,"{groups=[{classification=0, sum=0.23594571000000278}, {classification=1, sum=0.13482612000000108}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007f6,270530264063,2021,"{groups=[{classification=0, sum=0.11536668000000076}, {classification=1, sum=0.05837831999999988}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007f7,270530268241,2021,"{groups=[{classification=0, sum=0.2314283400000027}, {classification=1, sum=0.15254811000000137}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007f8,270530239014,2021,"{groups=[{classification=0, sum=0.11640915000000078}, {classification=1, sum=0.14664078000000128}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007f9,270530006013,2021,"{groups=[{classification=0, sum=0.6108874200000091}, {classification=1, sum=0.2613124800000032}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007fa,270531048023,2021,"{groups=[{classification=0, sum=0.20328165000000223}, {classification=1, sum=0.06741305999999996}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007fb,270530268234,2021,"{groups=[{classification=0, sum=0.30092634000000384}, {classification=1, sum=0.1174516200000008}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007fc,270530234011,2021,"{groups=[{classification=0, sum=0.2376831600000028}, {classification=1, sum=0.04830110999999991}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007fd,270530275044,2021,"{groups=[{classification=0, sum=0.1250964000000009}, {classification=1, sum=0.39162123000000537}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007fe,270531065004,2021,"{groups=[{classification=0, sum=0.04552118999999992}, {classification=1, sum=0.00972972}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ff,270530120035,2021,"{groups=[{classification=0, sum=0.08721999000000029}, {classification=1, sum=0.04934357999999991}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000800,270530247004,2021,"{groups=[{classification=0, sum=0.07783776000000013}, {classification=1, sum=0.04586867999999992}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
